# Metropolis algorithm for calculating heating capacity v0.0.11
#   sysfile: apamea/apamea_N1280.mfsys
#    system: 1280 spins, 5.100000 interaction range, 103.200000 avg. neighbours
#   physics: energy: -5368.01, ext.filed: (0,0,0), hamiltonian: dipole, space: 2D
#    bounds: periodic, system size: (32,32,0)
#        MC: 10000 heatup, 10000 compute steps
#   restart: enabled, delta E threshold: 1e-06*energy=0.00536801
#   threads: 64
#     rseed: 123+<temperature number>
#    temps.: 50 pcs. from 1.000000e+00 to 1.000000e+01
# temp list: 1.000000e+00,1.048113e+00,1.098541e+00,1.151395e+00,1.206793e+00,1.264855e+00,1.325711e+00,1.389495e+00,1.456348e+00,1.526418e+00,1.599859e+00,1.676833e+00,1.757511e+00,1.842070e+00,1.930698e+00,2.023590e+00,2.120951e+00,2.222996e+00,2.329952e+00,2.442053e+00,2.559548e+00,2.682696e+00,2.811769e+00,2.947052e+00,3.088844e+00,3.237458e+00,3.393222e+00,3.556480e+00,3.727594e+00,3.906940e+00,4.094915e+00,4.291934e+00,4.498433e+00,4.714866e+00,4.941713e+00,5.179475e+00,5.428675e+00,5.689866e+00,5.963623e+00,6.250552e+00,6.551286e+00,6.866488e+00,7.196857e+00,7.543120e+00,7.906043e+00,8.286428e+00,8.685114e+00,9.102982e+00,9.540955e+00,1.000000e+01
#   params.: 0
#
# legend (column names):
# 1:T 2:C(T)/N 3:<E> 4:<E^2> 5:threadId 6:seed 7:time,s
1.151395e+00 8.790759132369048387967932124583e-02 -5.336792248764242649122024886310e+03 2.848150067778906451314687728882e+07 3 126 60.814000
2.559548e+00 2.302570715036294310675440950583e-01 -4.858386314341207399411359801888e+03 2.360584843355984056852757930756e+07 20 143 83.040000
3.393222e+00 2.744493281440647410634226943434e-01 -4.590473082533617003628023667261e+03 2.107648791754598608165979385376e+07 26 149 83.145000
8.286428e+00 1.961983425623766724802736306281e-01 -2.952995010664737545630487147719e+03 8.737423611770796789601445198059e+06 45 168 83.431000
1.930698e+00 2.434715391206617456652564019637e-01 -5.052681319594010942364548100159e+03 2.553075019798906178250908851624e+07 14 137 83.474000
6.551286e+00 2.602574698274298863344882726646e-01 -3.440811897007128972200007410720e+03 1.185348421236124426927417516708e+07 40 163 84.742000
9.102982e+00 1.681822068589656693725015535208e-01 -2.760262541713789545883628306910e+03 7.636887759378533251956105232239e+06 47 170 84.754000
4.941713e+00 2.978121229253168971392757433721e-01 -4.007883496715956757043386460282e+03 1.607243921785783813446760177612e+07 34 157 87.007000
7.906043e+00 2.086030033021544380146560437084e-01 -3.049022293233879589843127178028e+03 9.313226658607211152277886867523e+06 44 167 87.041000
8.685114e+00 1.848175404675379041752340891335e-01 -2.853558261452923665501657524146e+03 8.160639242995007151458412408829e+06 46 169 87.160000
6.250552e+00 2.557301925346173761105673316132e-01 -3.538174820498862064278000616468e+03 1.253146982844190406780689954758e+07 39 162 87.233000
4.498433e+00 2.938224700012211297864887268154e-01 -4.178989129820252051786155789159e+03 1.747156072134544034041464328766e+07 32 155 87.888000
6.866488e+00 2.354206752656834817396879380944e-01 -3.343310699165883347359340405092e+03 1.119193413705239697713404893875e+07 41 164 87.951000
2.682696e+00 2.536665450548312442692032220582e-01 -4.819167665305693865320790791884e+03 2.322671375660883669666945934296e+07 21 144 88.185000
5.689866e+00 2.798579805103886668437047037091e-01 -3.732210311287135111933821463026e+03 1.394099097030100367628037929535e+07 37 160 88.757000
3.906940e+00 2.828077392108475591237940582243e-01 -4.402538153944887537090835394338e+03 1.938786773696462013646960258484e+07 29 152 89.848000
5.179475e+00 2.908108226992941565530394310143e-01 -3.917828905876979221829969901592e+03 1.535936934495755670797079801559e+07 35 158 90.692000
5.428675e+00 2.889738097805419076507223614203e-01 -3.825069579478473368817503796890e+03 1.464205803355538994520902633667e+07 36 159 90.827000
3.727594e+00 2.895932955684095320416705330995e-01 -4.471057730533983971326961182058e+03 1.999550780358392928428947925568e+07 28 151 91.367000
4.291934e+00 2.913819005787913938191958066049e-01 -4.258220567635253779326376388781e+03 1.813931274949477054588496685028e+07 31 154 93.450000
7.543120e+00 2.147196890149846493741363573045e-01 -3.144983318371067775888150208630e+03 9.906558169015176052693277597427e+06 43 166 94.287000
3.088844e+00 2.491389199777552695477182203826e-01 -4.693438769769288180850708158687e+03 2.203141007522507809959352016449e+07 24 147 96.470000
4.094915e+00 3.020193761988436170359991784302e-01 -4.334956219777891444664419395849e+03 1.879832780867186296731233596802e+07 30 153 97.804000
2.947052e+00 2.478261807207466171311466406137e-01 -4.739998764917568175769702065736e+03 2.247034336158543911539018154144e+07 23 146 102.307000
###########  end of calculations #############
#
###########     final notes:     #############
#0, time=62.368000s, T=1.000000e+00, E=-5.345110e+03, final state: 00000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
#1, time=64.761000s, T=1.048113e+00, E=-5.368015e+03, final state: 00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
#2, time=65.779000s, T=1.098541e+00, E=-5.308261e+03, final state: 00000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000001011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010011000100000000000000000000000000000000000000000000
#3, time=60.814000s, T=1.151395e+00, E=-5.348951e+03, final state: 00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000
#4, time=66.346000s, T=1.206793e+00, E=-5.292342e+03, final state: 00000000000000000000000000000000000000000000000011000000000100011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000010000000000000000001010001100010000000000000000000000000000000000000000001001000100000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000100010000000000000000000000000000000000000100000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100110000000000000000000000000000000000000000000001000110000000000000000000000000000000000000000000000000000000000110000000000000000010001110000000000100011000000000000000000000000000010101100000000000000010100011000100000001000000000000000000000000000000000000000000000111000100000000000000000000000000001010001100010000010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
#5, time=62.804000s, T=1.264855e+00, E=-5.330869e+03, final state: 00000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000001000000010000000000000000000000000000001000000000000000000000000000000000000000000000000000100011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010001100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
#6, time=70.451000s, T=1.325711e+00, E=-5.307484e+03, final state: 00000000100000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000100011000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000100011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011010001000000000000000000000000000000000000001010001100010000000000000000000000000000000000000000000000000000010001100000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101001110111000000000000000000000000000000000000011000000000000001000110000000000000010001100000000000000000000000000000000000000000010000000000010001100000000010100011000100000000000000000000000000000000011100010000000010100011000100000000101000110001000000000000000000000010000000000000000000000000101000110001000000000000000000000000000000000000000000000000101000
#7, time=73.343000s, T=1.389495e+00, E=-5.251004e+03, final state: 00011000000000000000000000000000000000000000000000000000000000000000000000101000110001000000000000000000000000000000000000000000000000000000000000000000000000011100011100100000000000001001000000000000000000000000000000010001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101100000000000000000100000000000000000000000000000100000000101000110001000000000000000000000010000000000000000000000000000001000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100010010000000000000000000000000000000000010100011000100000000000000000000000000000000000000000000010001000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000010001100000000000000000000000000000000000000000000000000000010001100000000000000000000000000000000000000000000000000000000000000000000000000100011000000000101001110001000000000000000000001100000000000000000000000000101000110001000000000000000000000010000000000000000000000001000001000110000000001010001100010001001100000100011000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000010100111111111100000000000001000111111001010001100010000000000000000000000000000000000
#8, time=75.876000s, T=1.456348e+00, E=-5.275716e+03, final state: 00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010001100000000000000000000001000000101001110111000000000000000000000000000000000000000000000000000001000110000000000000000000000000000000000100011000100000101001110111000000000010000000000000000010100011000100000000000000000000000000000000010001100000000010100011000100000000001000000000000000001010001100010000000010100011000100000000000000000000000000000010000000000000000000000000000000000000101001110111000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000010100111011100000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000010001000000000000000000000000000110000000001010001100110000000000000000000000000000000000000000000001000101110011100010000000000000000000000000000000000000000000000000000000000000000000000111001100000000000000000000000000000000000000000000000000000000000000000000100000110001000000000010011001100000000000000100011000000000000001000110000000001000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000101000110001000000001010001100010000000010100111011100000000000000
#9, time=67.631000s, T=1.526418e+00, E=-5.242071e+03, final state: 00000000000000000000000000000000010001010001100000000010100011000100000000100000110001000000000000000000000000000000000100011000000000000000000000000000000000000001100000000000000000001000000000101000110001110000000000000000000000000001000000000000000000000000000000000000001010011101110000000000000000000001001100010001110001000000000000000000000000000000000100011000000000010000000000000000000000010001100100000000000100011000000000101000110001000000000000000000000000000010100000000000000000000000000000000000001010001100010100000000000000000001000000101000110001000000001010001100010000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000010010000000000000000000000000000000000000000000000000001000110000000000000000000000000000000000000000000000000000000000000000001000000000000100100000000000000000000000000000000000000000000000000010001100000000010100111011100000000000000000000000000000000010001100000000101000000011011000000000000000000000000000000000000000000000101011000100010000000101001110111000000001010011101100000000000000000000000000000101000110001000000000000011100010000000000000000000000000000000000000000000000000000010001100000000010100111011100000000101000110001000000000000000000000000000000000000000000000000101000
#10, time=74.825000s, T=1.599859e+00, E=-5.213510e+03, final state: 11111111111100101001110111000000001010011101110000000010100111011100000000101000110001001000000000000000000000010011101011100110100000010111001110101101111111111101110000000010100111011100000000101001110111000000001010001100110000000000000000000000000000000000000000000000000000000000000000010011101011100111111100101001111001001000001010011101010000000010100111011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010001100000010011101000011000000000101000110001000000001010001100010100000000000100011000000000000000000000000000000000000000001100000000000000000000000000101001110111000000000000011101110000000000000100011000000000000000000000000000001010011101110000000000000000001011000000000001000110000000000000000000000000000010100011000100000100111001110001000000001010001100010000000000000000000000000000111001110111000000000100010001100000000010000001000100000000000000000000000000000000010001110000000010100000000000110000000001000110000000000000000000000000000010100011000100000000101001110111000100100000010001100000000000000100011000000000101000110001000000000000000011101011001111100111011100000000000001000110000000000000010001100000000010100111011101001100111010111001101000001010011101110000000000000000000001001100010011
#11, time=73.851000s, T=1.676833e+00, E=-5.227568e+03, final state: 11000100110000101001110111000000001010001100010000000010100011000111001100000000000000001000000010010001100000000000000100011001001100010111001110001100001010000000000000010011100111011100000000000000000000000000000000010001100000000000000000000000000000111010110001000000001010001100010000000010100011000100000000000000000110000000111010001100010000000000000000000001001000101000110001000000000000010001100000000000000000000000000000000000000000000000000000000000000000000000000111010111001100000000000000000000000000000000000000000000000000000000000000101001110111001100110001010001100000000000000100011000000000000000000000000000001010011101110000000000000000000000000000000001000110110000000000010001100000000010100111011100000000101001110111000000001010001100010000000000000100000000000100111001110111001100000000000000000000000010100011000100000000101001110111000000001010011101110010000010100011000100110000000001000000000000000000000000000100000010100111011100000000000001000110000000000000000000000000000010100111011100000000101000110001000000000000010001100000000000000000000000000000000001000110000000001010011101110000000010100111011100000000001001000110000000011111111101110001001101011000000000000000101000110001000000000000000000000000000010100011000100000000101001
#12, time=75.077000s, T=1.757511e+00, E=-5.098431e+03, final state: 11100100100000000001000110000000000000010001100101111101011000101010110000000000001000111000000000010001100000000010100111011100001100010011001110001011001110100000000000000010100111011100000011101100110001010000000000010001101100110001000100000000000000100000110001000000001010011101110000000010100111011110000000000000000000000000011010001100011100110000000000000000000100101000110001000000000000010001110000000000000100011000000000100001110111000000001010011101010000000000000000000000010011000001000110001100110000000000000000000000000000000000110000101001110111001000001010011101110001001110110011000101000000101001110111000101110101100011101111111111111011100111111111010110001000111000000000010001100000010011101011100110110011101000110001110011000000000001100000000010100111111111111111010111111111111011000000000000000100110001000000000000000000101001110111000000000000000000000000000000000100011000000000001001110111001000011000010001101101111111111111100110110011000000000000000000000000010001100000000010100111011100000000000001000110000000001010011101100000000010100111011100010111111110111001111111101110100011100011000000000000000000000000101000110001000000001010001100010000000010100011000100000000101000110011000000001010011111111111101100010000100011111111010111
#13, time=79.814000s, T=1.842070e+00, E=-5.204311e+03, final state: 00011000000000000001000100000000010001010001100000000001000000000000000000101000110001000000000000010001100000000010100011000100110100010001000110000000000000010000000001001110111111011100000000101001110111000000000000010001100001000000000100011000000100111001110111000000000100010001100000000010100111011100000000100000000110010011001111111111111111110011111011100110100000101000110001000000001010011101110000000010100111011100000000101001110111000000001010011101110000000000000111011100000000101001110111000000000000000000000000000000000000000000000000101000110001110000001010011101110000000010100111011101001100111000110001000000001010011101110000000010100011000100010011000001000110000001000100010001100000000000000000000000000000101000110001000000001010001100010000000000000000000000000100111001110001000000000000000010001111110010100011000100000000101000110001000001000100110011101011000000000100011000000100010000000000000100110001010001100100001110110000000000000000000001000110000000000000000000000000000000000100011000000000101001110111000000001010001100010000000000000100011011001000101001110111110011000000000000000000000010100011000100000000000000000000000000001010001100010000000010100111011100000000000000000000000000001010011101110000000010100011000100000000000000
#14, time=83.474000s, T=1.930698e+00, E=-5.050905e+03, final state: 11100011101101111111111111111111000100100010001110100010100111011101001100010110001000111111111111111111111110110011101011100100111111111110111001111111111111100000000000010011100011011100000011010111001110111100111011111101110001011101011100111111111111111111111111111111110101100010001111111101011100110011111111010110000110000100110101110111111111111111111111111110111110111011111111111111111111111111111011111111111011100111001111010110001000110011001010001100011100110001000111111111111111111110111001001111111111101110011111111111111111111111111111111111111111111111100000010001101100111101011000000000000011000001000110000000001011111111011111111101011100111011111111010111001110111111111111111111111111111111111011100110100000101001110111010010010000010001100000011111111011100111000000101000011111111111111111111111111100111111111011100111111111111110111001111111110101100010001011011111111111011100010011101111111111111010000000000000000011001101011111111111111111111111111111111110110001010001100100110001001100111010110011000111001110111111111111111111111110110011100111011100000100010111001110111111111111111111111111111111111111110111111111111000110000000000111111111111111111111111111011100111111111111111111111101101101010011111111111111111111111111111111111111111
#15, time=77.014000s, T=2.023590e+00, E=-5.138187e+03, final state: 11100111111111111111111111111111111111111111101111111101011001100111111111010111001110111111110101100110011111111101011100111011111111010110001000001100111111100010001100110011101011100111111111111110111001111111110101100010001111111110111011100111111111010110001000111111111111111111111111101100010100011001111111010110001000111111110101100000001100110001011000100011111111010110001000110011110101110011101111111101011100111011111111111111111111111111111111101110011111111101011000111011111111000101000110000001000101110011101011111101011100111011111111111111111111111111101110101110011111111110100011000111001111010111001110111111110101111111110011111111111111111111111111111111111111111111101110111111111111111111111111111011011111010110001000111111110101110011101111111111011011000111011111111111111001111111111111101110011011001110111111111111111111111111111111111111111111111111111111111100011000100011111111110110111001111111110101100010001111111111111000011001001100010111001111111111111111111110011111111111111011100111001111111111111101111111110101100010001111111101011000100011111111010110001000111111110001011111101011001111111111111111111111010111001110111110110001100010001111111111111011000101111111010110001000111111110101100010001111111101011000100011111100101001
#16, time=79.155000s, T=2.120951e+00, E=-5.006811e+03, final state: 11111111111111010110000000000001001110101110010011000000000100011000000100111010111001111011000100110011100011111011101011100100110111010110001000110111111111111111111111100000000000000000110011010111001110001100001010001100010000000100000000000000000000101000110001001101110101100010001011111101111100110011111111111111111001001101110101100010101111111111111111011100010111010110001000101101100000000000000011001101011000100010011111010110001000111111111101101110011111111111111000111011111111010111001000111111111111101110111111101100011000100011111111010110001000110011110111110011101100110001000100111011111111010111001110111111110101111111111011111001001100111011101100010000000110110011010101100010001111111100000100011001001100111111111111111111111111101110011110110011101111111111111111111111111111111111001110101110010011011111111011100111111111000110000000010011001010001100010000001111111111111111011111010111001110001101001110101110001110110011001111100100110011010111001111111111110001100010001111110001001100111000100000000001000110010111111111101110011111101111111111011100010011000000000000000000001111100011101111111111111011100111111100010001000110000000001010001100010011011111111111111111111111000110001000011111111111111111111111110001011000100011110011010111
#17, time=81.511000s, T=2.222996e+00, E=-4.926682e+03, final state: 11011100011111111110111001111111100000000010001110000010100111011100110000000000001000111111111111111111111111110011111011100111001100101000110001000000001010011100011100111100010000100011111111010111001110111100001010001100010000000001011100011000110101111001110111000101110101110011100010000000000000011000000000101000001000111111000100110011101111111111111111111110110111010110001110111000001000001100010011001110100011000101011100111110111001001100101010011101110000000000011000100011011111111111111111110010011011001100010000000100000101011100010011010110001000110011110101110011001111111001001100111011111100111110111001001101110101100010001111101110110111011100110000000000000000000000011011111111111111111101011000100011111111110110001000111111111111101110011011010001011100111111111111010110001110111111111111111101110000000001011100111010110000100000000110110111110101100010001101111101011100111011111111010111001110111100111111111111110011111101011011111111011110111111111111111111111111111101110000001110111111111111101000000000001000111110001010011100011100110011101011100111111111111111111111111011111111111101110000111111111111111100110011101000110001110011001110011101110000010101011000100000110011111111101110111111110101110011111111111111111111110111111100101001
#18, time=78.972000s, T=2.329952e+00, E=-5.011001e+03, final state: 11011100010011010110000000000011110101100010001111111101011000000000000100111010111000111111101111111111111111111111111111011100000000000001000110001100111010011110011111111101011100111011111111010110000000000111110111101110010011000000011100111010100000101000111001001100001010011101110000000010100111011100001111111110000000010011001010001100010101111101011100111011001100010111001110001100001010011101110000001100010000000000001111111111111111001100111011001100011100100000000000011000000000000001000110110010001010011101110000000010000111011100000000101001111111111011000001100010001110110011101111111111101000000000000000000000000000011100010000000010100011000100010011101001110111000100111010001100010100000010100111011100000100010001000000001100111111111101110000000001000000000000000000101000000100000000110000010001100101111111011111111111111100000000000000000000001010011101110000000000000000000001001100101000110001010000000000000010001111001000000111100111111111111111111111111110001000001100010000000000100111011100000100111001110111000000000000000000001000001100010100011001001111010111001110001111001110100011101011110011101011100100110111010110001000001101101110101110010010000010100111011100110011000101000110010011111111111111111110110011100011000100000100010111
